Sales,Quantity,Discount,Profit,Order_ID,Product_ID
10.368,2,0.2,3.6288,CA-2017-143798,OFF-PA-10000788
310.88,2,0.2,23.316,CA-2017-143798,FUR-FU-10004306
853.092,6,0.4,-227.4912,CA-2014-142839,FUR-TA-10001539
33.45,5,0,15.387,CA-2017-129833,OFF-PA-10000575
10.4,5,0,5.096,CA-2017-129833,OFF-BI-10004182
21.88,5,0.2,6.2905,US-2016-154361,FUR-FU-10004020
13.616,2,0.2,3.5742,US-2016-158708,TEC-AC-10003133
63.96,4,0,19.8276,CA-2015-156335,TEC-AC-10002006
14.46,3,0,7.0854,CA-2015-156335,OFF-BI-10003314
104.98,2,0,52.49,CA-2015-156335,TEC-PH-10002726
106.96,2,0,31.0184,CA-2015-148376,OFF-AP-10000240
21.56,7,0,10.3488,CA-2015-148376,OFF-LA-10002381
515.88,6,0,113.4936,CA-2014-135657,FUR-TA-10004086
11.808,2,0.2,4.2804,CA-2015-114069,OFF-BI-10000320
1931.04,9,0.1,321.84,CA-2015-114069,FUR-CH-10000595
9.96,2,0,4.6812,CA-2015-114069,OFF-PA-10000349
12.35,5,0,5.8045,CA-2014-139857,OFF-FA-10001843
9.702,3,0.7,-7.1148,CA-2016-106306,OFF-BI-10003676
11.61,2,0.7,-9.288,CA-2015-100545,OFF-BI-10003638
43.86,6,0,20.6142,CA-2017-123491,OFF-LA-10003077
148.48,2,0.2,16.704,CA-2017-123491,TEC-PH-10003505
7.42,2,0,3.71,CA-2017-123491,OFF-PA-10003424
71.992,1,0.2,-0.8999,CA-2017-123491,FUR-CH-10003061
19.9,5,0,6.567,CA-2017-123491,OFF-AR-10003514
1702.12,14,0,510.636,CA-2017-123491,OFF-AP-10002684
14.304,6,0.2,5.0064,CA-2015-145401,OFF-PA-10004405
765.625,7,0.5,-566.5625,US-2017-124968,FUR-TA-10004289
307.666,2,0.15,-14.4784,CA-2017-104003,FUR-BO-10003965
7.712,2,0.2,2.7956,CA-2016-154788,OFF-BI-10003314
242.9,5,0,70.441,CA-2016-169943,OFF-AP-10001563
454.9,5,0,0,CA-2016-169943,OFF-ST-10004123
35.92,4,0,15.0864,CA-2016-169943,FUR-FU-10002088
39.76,8,0,12.3256,CA-2016-169943,FUR-FU-10000010
47.744,4,0.2,14.92,CA-2016-169943,OFF-BI-10002824
159.984,2,0.2,11.9988,US-2015-123218,TEC-PH-10001061
255.968,4,0.2,51.1936,US-2015-123218,TEC-AC-10000736
359.058,3,0.3,-71.8116,US-2015-123218,FUR-BO-10003966
434.352,3,0.2,43.4352,CA-2015-127453,OFF-AP-10000828
3.552,2,0.2,0.444,CA-2015-127453,OFF-AP-10002906
88.832,4,0.2,7.7728,CA-2015-127453,OFF-AP-10003860
1048.35,5,0.4,-69.89,US-2017-164056,FUR-TA-10001307
100,4,0,21,CA-2016-106894,TEC-AC-10003063
7.83,3,0,3.6018,CA-2016-106894,OFF-LA-10001045
96.256,8,0.2,31.2832,CA-2014-125136,OFF-PA-10001457
10.688,2,0.2,3.7408,CA-2014-125136,OFF-PA-10001804
338.04,3,0.2,-33.804,US-2016-131149,OFF-ST-10000689
154.24,4,0.2,17.352,US-2016-131149,OFF-AR-10002135
34.848,2,0.2,6.534,CA-2017-101483,OFF-AP-10002082
22,5,0.2,1.375,CA-2017-101483,TEC-PH-10003442
4.368,3,0.2,0.3822,CA-2017-101483,OFF-AR-10002833
31.44,3,0,8.4888,CA-2015-130204,OFF-ST-10001325
17.9,2,0,3.401,CA-2015-130204,TEC-AC-10003038
129.45,5,0,46.602,CA-2015-130204,TEC-AC-10003590
20.88,8,0,9.6048,CA-2014-110527,OFF-LA-10000262
20.736,4,0.2,7.2576,CA-2017-152807,OFF-PA-10004355
7.168,2,0.2,0.9856,CA-2017-152807,FUR-FU-10004415
11.168,2,0.2,-2.5128,CA-2017-152807,OFF-ST-10002486
442.4,7,0.2,-55.3,CA-2017-152807,TEC-AC-10001142
13.36,2,0,4.9432,CA-2014-133270,OFF-AR-10002656
11.232,8,0.7,-8.2368,CA-2016-155670,OFF-BI-10000138
10.272,3,0.2,3.21,CA-2016-155670,OFF-PA-10004947
10.368,2,0.2,3.6288,US-2014-157406,OFF-PA-10003543
6.24,3,0.2,0.546,US-2014-157406,OFF-AR-10002221
206.962,2,0.3,-32.5226,CA-2015-139094,FUR-TA-10004607
9.46,2,0,3.6894,CA-2017-168837,FUR-FU-10001918
559.62,9,0,151.0974,CA-2017-116715,OFF-ST-10004340
109.92,2,0,53.8608,CA-2017-116715,OFF-PA-10004475
8.56,2,0,3.852,CA-2017-116715,OFF-PA-10003893
360.712,11,0.2,130.7581,CA-2015-135622,OFF-PA-10000100
1718.4,6,0.2,150.36,CA-2015-135622,TEC-PH-10001817
41.568,6,0.8,-66.5088,US-2015-107349,OFF-BI-10001765
46.864,2,0.2,7.6154,CA-2014-139017,TEC-AC-10001013
19.536,3,0.2,4.884,CA-2014-141817,OFF-AR-10003478
411.332,4,0.15,-4.8392,CA-2015-130785,FUR-BO-10000330
28.752,6,0.2,9.7038,CA-2015-130785,OFF-BI-10001900
293.199,3,0.15,-20.6964,CA-2015-130785,FUR-BO-10003159
35.06,2,0,10.518,CA-2016-110254,OFF-SU-10002573
4.13,1,0,1.8998,CA-2016-110254,OFF-LA-10004484
109.8,9,0,46.116,CA-2016-110254,FUR-FU-10001591
9.82,2,0,4.8118,CA-2016-110254,OFF-LA-10002034
7.644,4,0.7,-5.8604,US-2014-158057,OFF-BI-10004410
51.465,5,0.7,-39.4565,US-2014-158057,OFF-BI-10002735
6.976,4,0.2,-1.3952,CA-2017-146024,OFF-SU-10001935
12.222,7,0.8,-20.1663,CA-2017-146024,OFF-BI-10003291
97.984,2,0.2,-24.496,CA-2016-129686,OFF-ST-10004337
62.4,6,0.2,19.5,CA-2016-129686,TEC-AC-10001266
20.86,2,0,9.387,CA-2014-118976,OFF-BI-10001628
497.61,9,0,129.3786,CA-2014-118976,OFF-ST-10000877
5.34,2,0,1.4952,CA-2014-118976,OFF-AR-10004752
3.15,1,0,1.512,CA-2014-118976,OFF-LA-10000452
368.91,9,0,180.7659,CA-2015-105347,OFF-PA-10000675
14.7,5,0,6.615,CA-2015-105347,OFF-AR-10003045
59.97,3,0,14.9925,CA-2016-124667,TEC-AC-10003447
83.36,1,0,20.84,CA-2016-124667,OFF-ST-10002276
6.58,2,0,3.0268,CA-2015-111094,OFF-PA-10001609
122.94,3,0,59.0112,CA-2015-111094,OFF-BI-10001597
219.84,4,0,107.7216,CA-2017-166317,OFF-PA-10004475
98.16,6,0,9.816,CA-2017-166317,TEC-AC-10004510
33.04,8,0,15.5288,CA-2017-166317,OFF-BI-10002976
86.97,3,0,25.2213,CA-2017-166317,TEC-PH-10001615
134.97,3,0,64.7856,CA-2015-154326,TEC-PH-10001819
699.98,2,0,195.9944,CA-2015-154326,TEC-PH-10000560
139.95,5,0,26.5905,CA-2015-154326,TEC-AC-10004568
48.94,1,0,24.47,CA-2014-102008,OFF-PA-10004092
2807.84,8,0,673.8816,CA-2014-120474,FUR-CH-10001854
46.64,4,0,12.5928,CA-2014-120474,OFF-AR-10000475
60.416,2,0.2,6.0416,CA-2014-104773,OFF-ST-10000777
107.94,3,0,26.985,CA-2016-140774,OFF-AR-10004022
63.84,8,0,16.5984,US-2017-139465,OFF-ST-10002352
347.97,3,0,100.9113,US-2017-139465,TEC-PH-10000455
37.008,6,0.2,11.565,US-2017-139465,OFF-BI-10003910
215.65,5,0,73.321,CA-2016-100965,FUR-FU-10003039
11.168,4,0.2,3.6296,CA-2016-121034,OFF-FA-10000585
53.952,3,0.2,17.5344,CA-2016-121034,OFF-PA-10001994
4.18,1,0,1.5048,CA-2016-149461,FUR-FU-10004270
5.607,1,0.7,-4.2987,CA-2017-158379,OFF-BI-10002498
4663.736,7,0.2,-1049.3406,CA-2017-158379,OFF-SU-10002881
79.984,2,0.2,22.9954,CA-2017-158379,TEC-AC-10002926
2575.944,7,0.2,257.5944,US-2016-116729,TEC-PH-10002200
45.36,7,0,21.7728,US-2016-116729,OFF-PA-10002005
254.24,7,0,76.272,US-2016-116729,TEC-AC-10001465
69.93,7,0,0.6993,CA-2016-164938,TEC-PH-10004897
16.156,7,0.6,-12.117,CA-2016-165484,FUR-FU-10001196
54.816,3,0.2,17.8152,CA-2016-165484,OFF-PA-10000595
1441.3,7,0,245.021,CA-2014-132612,FUR-TA-10004534
77.6,5,0.2,28.13,US-2017-161193,FUR-FU-10001861
4.656,2,0.2,1.5714,US-2017-161193,FUR-FU-10000206
170.136,3,0.2,-8.5068,CA-2015-131597,FUR-TA-10002607
7.38,2,0,3.4686,CA-2015-164833,OFF-LA-10000443
9.26,2,0,3.0558,CA-2015-164833,OFF-AR-10004685
9.96,2,0,4.5816,CA-2015-125423,OFF-LA-10001771
75.6,2,0.8,-166.32,US-2014-130379,OFF-AP-10001394
29.32,2,0.6,-24.189,US-2014-130379,FUR-FU-10002553
92.064,6,0.8,-225.5568,CA-2016-168956,OFF-AP-10004233
6.976,4,0.2,1.8312,CA-2016-168956,OFF-FA-10000304
62.958,3,0.3,-2.6982,CA-2016-168956,FUR-CH-10004754
5.184,1,0.2,1.8144,CA-2016-168956,OFF-PA-10000809
31.32,10,0.7,-25.056,CA-2016-167507,OFF-BI-10003694
11.84,4,0.2,3.108,CA-2016-167507,FUR-FU-10001935
22.784,1,0.2,4.8416,CA-2016-167507,FUR-FU-10002878
1127.976,3,0.2,126.8973,CA-2016-109344,TEC-PH-10002624
38.88,6,0,18.6624,US-2015-140851,OFF-PA-10000019
779.796,2,0.4,-168.9558,CA-2014-103373,TEC-PH-10002885
1439.92,8,0,374.3792,CA-2017-145884,TEC-PH-10000895
262.11,1,0,62.9064,CA-2017-145884,FUR-TA-10002356
207,3,0.2,25.875,CA-2015-131422,FUR-CH-10001270
1439.982,3,0.4,-263.9967,CA-2017-162691,TEC-MA-10000488
36.288,7,0.2,12.7008,CA-2017-162691,OFF-PA-10003729
21.4,5,0,6.206,CA-2014-141278,OFF-AR-10003056
1245.86,7,0,361.2994,CA-2017-122693,OFF-AP-10002518
17.544,3,0.2,5.9211,CA-2014-117345,OFF-LA-10000240
44.128,4,0.2,12.1352,CA-2014-117345,FUR-FU-10000629
62.92,1,0.2,10.2245,CA-2014-117345,OFF-AP-10001005
78.304,2,0.2,29.364,CA-2014-117345,OFF-PA-10002377
140.81,1,0,39.4268,CA-2016-157763,FUR-CH-10000988
40.096,4,0.2,13.5324,CA-2015-135391,OFF-LA-10001074
40.784,2,0.6,-30.588,CA-2015-135391,FUR-FU-10001986
90.57,3,0,11.7741,US-2017-113852,TEC-AC-10003027
40.08,6,0,19.2384,US-2017-158512,OFF-PA-10001804
37.68,2,0,15.8256,US-2017-158512,FUR-FU-10004973
362.352,3,0.2,27.1764,CA-2017-128370,FUR-CH-10002602
7.184,2,0.2,2.245,CA-2017-128370,OFF-BI-10004140
34.76,1,0,9.7328,CA-2015-160472,OFF-ST-10000464
831.2,5,0,124.68,CA-2015-160472,TEC-AC-10002253
26.4,5,0,11.88,CA-2015-160472,OFF-PA-10000528
106.75,7,0,49.105,CA-2015-160472,OFF-EN-10000483
97.82,2,0,45.9754,CA-2015-160472,OFF-PA-10003129
141.4,5,0,38.178,CA-2015-160472,OFF-ST-10003442
14.52,3,0,4.7916,CA-2014-114643,OFF-AR-10003631
127.92,5,0.2,-15.99,US-2017-158218,OFF-ST-10000563
34.24,4,0.8,-53.072,US-2017-158218,OFF-BI-10002133
137.62,2,0,60.5528,CA-2015-121608,OFF-AP-10002311
100.49,1,0,25.1225,CA-2015-121608,TEC-PH-10004959
257.568,2,0.2,-28.9764,US-2017-121251,FUR-BO-10001918
119.96,4,0,33.5888,US-2017-121251,TEC-PH-10004896
49.632,4,0.2,4.9632,CA-2014-151078,OFF-ST-10001328
727.45,5,0.5,-465.568,US-2016-100839,FUR-TA-10004575
24.96,3,0.2,4.368,US-2016-100839,FUR-FU-10001617
370.782,3,0.4,-92.6955,US-2017-116659,TEC-PH-10002824
196.45,5,0,70.722,CA-2017-118857,FUR-FU-10004460
31.104,6,0.2,10.8864,CA-2015-127110,OFF-PA-10003309
78.256,2,0.2,-17.6076,CA-2015-127110,OFF-ST-10002554
6.48,1,0,3.1104,CA-2016-148201,OFF-PA-10000019
99.2,5,0,25.792,CA-2014-116932,OFF-AR-10002067
801.568,2,0.2,50.098,CA-2014-116932,FUR-CH-10001215
272.848,1,0.2,27.2848,CA-2014-116932,FUR-TA-10004175
70.98,1,0,20.5842,CA-2017-142888,FUR-TA-10004767
16.224,2,0.2,5.8812,CA-2014-147914,OFF-PA-10001685
176.784,1,0.2,-22.098,US-2016-112977,FUR-BO-10003272
470.376,3,0.2,47.0376,CA-2017-112039,TEC-PH-10000984
393.568,4,0.2,-44.2764,CA-2017-118885,FUR-CH-10002880
302.376,3,0.2,22.6782,CA-2017-118885,TEC-PH-10002563
68.742,9,0.7,-48.1194,US-2017-166611,OFF-BI-10001191
29.34,3,0,14.67,CA-2015-109512,OFF-EN-10002621
383.607,7,0.1,63.9345,CA-2015-109512,FUR-CH-10001146
563.4,4,0,67.608,CA-2015-109512,OFF-ST-10000689
217.056,7,0.2,78.6828,CA-2016-118570,OFF-PA-10001289
6,2,0.2,2.1,CA-2017-154718,OFF-LA-10003714
31.56,3,0,10.4148,CA-2016-147578,FUR-FU-10001889
7.104,2,0.2,2.3976,CA-2014-140165,OFF-FA-10002815
398.352,8,0.7,-331.96,CA-2014-140165,OFF-BI-10004519
121.792,4,0.2,13.7016,CA-2014-142587,OFF-AP-10004708
409.59,3,0.4,-122.877,CA-2014-142587,FUR-TA-10000617
10.56,2,0,4.752,CA-2014-157623,OFF-PA-10001204
3.38,1,0,1.2506,CA-2014-157623,OFF-AR-10003723
7.824,1,0.2,2.934,CA-2017-145310,OFF-EN-10002621
24.784,1,0.2,7.745,CA-2016-100083,OFF-PA-10000241
34.65,3,0,10.395,US-2017-108063,OFF-AR-10001446
487.984,2,0.2,152.495,CA-2015-109197,OFF-BI-10004632
1793.98,2,0,843.1706,CA-2017-141789,OFF-BI-10001359
29.808,2,0.2,10.8054,CA-2014-169775,OFF-EN-10001749
505.176,4,0.7,-336.784,CA-2014-169775,OFF-BI-10004390
174.0585,3,0.45,-110.7645,CA-2014-169775,FUR-TA-10001857
191.88,6,0,19.188,CA-2016-140543,OFF-ST-10000563
14.78,2,0,3.9906,CA-2016-151141,TEC-PH-10004924
5.184,1,0.2,1.8144,CA-2017-167094,OFF-PA-10003953
478.48,2,0.2,47.848,CA-2017-167094,FUR-CH-10000155
28.4,2,0.2,6.745,CA-2017-167094,TEC-AC-10003116
909.12,8,0,9.0912,CA-2017-154410,OFF-ST-10002743
2.952,2,0.7,-2.1648,US-2016-150567,OFF-BI-10001757
27.018,6,0.7,-21.6144,US-2016-150567,OFF-BI-10000069
136.92,4,0,41.076,CA-2015-157959,FUR-FU-10004093
18.96,2,0,8.532,CA-2017-105886,FUR-FU-10001037
99.39,3,0,40.7499,CA-2016-105963,TEC-AC-10003832
273.896,7,0.2,92.4399,CA-2017-121503,OFF-PA-10001878
597.132,3,0.4,49.761,CA-2017-121503,TEC-MA-10003674
149.95,5,0,65.978,CA-2014-103366,TEC-AC-10003628
4.608,2,0.2,1.6704,CA-2017-124597,OFF-LA-10003190
15.528,3,0.2,4.8525,CA-2017-124597,OFF-AR-10002280
11.952,3,0.2,3.8844,CA-2017-124597,OFF-LA-10001569
11.65,5,0,3.3785,CA-2015-105634,OFF-AR-10001573
299.9,2,0,74.975,CA-2015-123673,TEC-PH-10001809
895.92,5,0.2,302.373,US-2017-111423,OFF-BI-10003091
462.564,2,0.1,97.6524,US-2017-111423,FUR-CH-10003981
15.008,2,0.2,1.5008,CA-2015-125178,OFF-ST-10002562
863.64,9,0.2,107.955,CA-2016-156685,TEC-PH-10004345
47.616,3,0.2,3.5712,CA-2016-156685,OFF-AR-10000588
92.94,3,0,41.823,CA-2017-126865,OFF-PA-10003039
199.98,2,0,69.993,CA-2017-102834,TEC-AC-10001908
177.48,3,0.2,19.9665,US-2016-139710,TEC-PH-10001198
88.768,2,0.2,31.0688,CA-2017-121538,OFF-PA-10004071
6.48,1,0,3.1104,US-2017-101539,OFF-PA-10001972
46.51,1,0,1.8604,US-2017-101539,OFF-ST-10004180
659.976,3,0.2,49.4982,US-2017-101539,TEC-PH-10004165
271.992,1,0.2,23.7993,CA-2016-152121,TEC-PH-10002483
145.74,3,0,23.3184,CA-2017-161200,FUR-BO-10000468
15.4,5,0,7.392,CA-2017-161200,FUR-FU-10001706
244.55,5,0,114.9385,CA-2017-101245,OFF-PA-10003129
166.16,8,0,59.8176,CA-2017-101245,TEC-AC-10001284
14.73,3,0,4.8609,CA-2015-141768,FUR-FU-10002268
19.968,2,0.7,-13.312,CA-2016-112109,OFF-BI-10002082
33.488,7,0.2,-1.2558,CA-2016-112109,OFF-ST-10001505
8.736,4,0.7,-6.1152,CA-2016-112109,OFF-BI-10001634
662.88,3,0.2,74.574,CA-2016-112109,FUR-CH-10004287
47.36,4,0.2,17.76,CA-2017-144064,OFF-LA-10004544
27.44,2,0.2,2.401,CA-2017-144064,OFF-ST-10004507
3.24,9,0.8,-5.184,CA-2017-144064,OFF-BI-10002012
95.968,4,0.2,26.3912,CA-2016-108581,TEC-AC-10001109
10.368,2,0.2,3.6288,CA-2016-108581,OFF-PA-10000809
23.1,2,0,6.468,CA-2017-157987,OFF-AR-10000658
11.54,2,0,3.462,CA-2017-157987,FUR-FU-10001196
254.526,1,0.4,-93.3262,CA-2017-157987,FUR-TA-10001889
12.98,1,0,3.7642,CA-2017-157987,OFF-AP-10000358
26.432,8,0.2,8.9208,CA-2017-157987,OFF-BI-10004970
197.97,3,0,57.4113,CA-2017-157987,TEC-PH-10003885
18.9,6,0,9.072,CA-2017-157987,OFF-LA-10001641
1282.41,5,0.1,213.735,CA-2017-157987,FUR-CH-10003379
4.92,3,0,2.214,CA-2017-157987,OFF-AR-10004582
238,2,0,38.08,CA-2017-157987,TEC-AC-10002842
167.97,3,0,40.3128,CA-2017-157987,TEC-AC-10000109
17.12,4,0,7.704,CA-2017-157987,OFF-PA-10003893
16.2,3,0,7.776,CA-2017-110905,OFF-BI-10003669
33.99,3,0,14.6157,CA-2017-110905,OFF-AP-10004785
296.85,5,0,53.433,CA-2017-110905,TEC-AC-10003023
112.8,6,0,6.768,CA-2017-110905,TEC-AC-10002217
13.71,3,0,6.5808,CA-2017-110905,OFF-BI-10002954
24.9,5,0,11.703,CA-2017-110905,OFF-PA-10002586
286.29,3,0,17.1774,CA-2017-110905,OFF-ST-10000025
24.18,2,0,7.254,CA-2017-110905,OFF-AP-10003281
281.97,3,0,78.9516,CA-2017-165841,TEC-PH-10002103
69.5,5,0,20.155,CA-2017-165841,OFF-SU-10000898
166.44,3,0,79.8912,CA-2017-165841,OFF-PA-10001144
291.96,4,0,102.186,CA-2017-117485,TEC-AC-10004659
6.408,3,0.2,0.6408,CA-2017-140242,OFF-AR-10004752
408.744,7,0.2,76.6395,CA-2017-140242,TEC-AC-10004659
5.104,4,0.8,-8.6768,CA-2014-148950,OFF-BI-10001249
2.896,2,0.2,0.4706,CA-2014-148950,OFF-FA-10003059
35.016,3,0.2,-2.1885,CA-2014-148950,TEC-AC-10002718
275.97,3,0,11.0388,CA-2014-110408,OFF-ST-10001522
1394.95,5,0,362.687,CA-2014-110408,TEC-PH-10002352
545.88,6,0,70.9644,CA-2014-110408,FUR-CH-10003774
5.248,2,0.2,0.5904,CA-2015-109939,OFF-AR-10000127
933.536,4,0.2,105.0228,CA-2016-112669,FUR-CH-10004086
42.976,4,0.2,4.2976,CA-2016-112669,OFF-ST-10001228
3.76,2,0,1.8048,CA-2015-119592,OFF-BI-10004187
479.96,4,0,134.3888,CA-2014-122749,TEC-PH-10003811
320.88,6,0,93.0552,CA-2014-164721,OFF-AP-10000240
23.88,3,0,10.5072,CA-2014-164721,FUR-FU-10001940
26.76,4,0,12.3096,CA-2014-164721,OFF-PA-10000575
1439.976,4,0.4,191.9968,CA-2016-147417,TEC-CO-10001449
17.22,3,0,7.9212,CA-2015-127509,OFF-BI-10002393
1024.38,7,0,215.1198,CA-2015-127509,FUR-TA-10002855
26.22,3,0,12.3234,CA-2015-127509,OFF-EN-10000781
17.34,3,0,8.4966,CA-2015-127509,OFF-PA-10002160
4.956,4,0.7,-3.7996,CA-2017-111374,OFF-BI-10004970
71.04,6,0.2,26.64,CA-2017-133648,OFF-LA-10003923
5.344,2,0.2,0.7348,CA-2017-133648,OFF-AR-10002257
11.304,3,0.2,-2.1195,CA-2017-133648,OFF-FA-10004395
294.62,5,0.8,-766.012,US-2017-147221,OFF-AP-10002534
8.752,4,0.6,-3.7196,US-2017-147221,FUR-FU-10004020
15,4,0,7.2,CA-2014-131905,OFF-LA-10002787
161.61,1,0,42.0186,CA-2014-131905,TEC-PH-10003645
144.95,5,0,42.0355,CA-2014-131905,TEC-PH-10001615
199.95,5,0,21.9945,CA-2017-166128,TEC-AC-10001767
41.86,7,0,14.2324,CA-2017-166128,OFF-AR-10001221
95.94,3,0,9.594,CA-2017-163510,OFF-ST-10000563
304.45,5,0,76.1125,CA-2017-163510,FUR-CH-10001146
11.364,3,0.8,-17.046,US-2017-143028,OFF-BI-10004738
29.68,7,0,11.5752,CA-2014-111150,OFF-AR-10000034
47.53,7,0,16.1602,CA-2014-111150,TEC-AC-10000290
183.372,2,0.3,-36.6744,CA-2017-165386,FUR-BO-10003034
4.224,3,0.2,0.4752,CA-2014-116407,OFF-AR-10001315
333.056,2,0.2,29.1424,CA-2014-116407,OFF-AP-10002118
24.896,4,0.2,7.78,CA-2014-116407,OFF-PA-10002137
159.984,2,0.2,35.9964,CA-2015-155761,TEC-AC-10001606
46.344,3,0.2,4.6344,CA-2015-155761,OFF-ST-10000943
350.98,1,0,84.2352,CA-2016-145905,FUR-CH-10001854
13.08,2,0,6.0168,CA-2016-145905,OFF-PA-10000533
900.08,4,0,117.0104,CA-2016-145905,OFF-ST-10003716
17.568,2,0.2,6.3684,CA-2015-113110,OFF-BI-10000088
14.62,2,0,6.8714,CA-2015-113110,OFF-LA-10000240
33.36,4,0,8.6736,CA-2015-113110,OFF-SU-10001165
40.14,6,0,19.6686,CA-2015-113110,OFF-PA-10002749
1606.23,9,0,481.869,CA-2016-168354,OFF-ST-10001490
17.04,3,0,7.668,CA-2016-168354,OFF-PA-10002377
49.53,3,0,23.7744,CA-2016-168354,OFF-BI-10004826
872.32,4,0,244.2496,CA-2016-168354,FUR-CH-10004675
239.12,5,0.2,77.714,US-2017-111241,OFF-BI-10002867
141.96,2,0,39.7488,CA-2015-114237,FUR-BO-10004409
33.024,2,0.2,11.5584,CA-2016-113516,OFF-BI-10002225
67.136,4,0.2,23.4976,CA-2016-113516,OFF-BI-10001989
14.73,3,0,6.9231,CA-2015-117961,OFF-BI-10000343
104.9,5,0,25.176,CA-2015-117961,OFF-ST-10001172
61.04,4,0,30.52,CA-2015-117961,OFF-BI-10003707
10.95,3,0,5.1465,CA-2015-117961,OFF-PA-10001274
9.392,2,0.2,3.2872,CA-2016-128923,OFF-PA-10002250
9.328,1,0.2,0.8162,CA-2016-128923,OFF-AR-10000475
8.26,2,0,3.8822,CA-2017-162481,OFF-BI-10002976
269.97,3,0,51.2943,CA-2017-162481,FUR-CH-10003061
29.04,3,0,13.9392,CA-2015-119214,OFF-PA-10002893
14.62,2,0,6.8714,CA-2015-119214,OFF-LA-10003077
11.952,3,0.2,4.3326,CA-2015-122287,OFF-PA-10001661
4.536,7,0.7,-3.3264,CA-2015-122287,OFF-BI-10004656
9.156,2,0.7,-6.104,CA-2015-122287,OFF-BI-10003707
75.36,5,0.2,20.724,CA-2015-122287,FUR-FU-10004973
57.504,6,0.2,20.1264,CA-2015-104493,OFF-BI-10004817
38.864,7,0.2,7.7728,US-2017-158946,OFF-AR-10001860
15.552,3,0.2,5.4432,CA-2014-129168,OFF-PA-10001639
162.64,2,0,45.5392,CA-2016-131835,OFF-AP-10004487
597,3,0,280.59,CA-2016-131835,TEC-PH-10001760
55.48,1,0,26.6304,CA-2016-131835,OFF-PA-10004071
289.8,7,0.2,36.225,CA-2015-142237,FUR-FU-10004848
2.502,3,0.7,-2.0016,CA-2015-142237,OFF-BI-10004022
6.48,4,0.7,-4.752,CA-2015-142237,OFF-BI-10003669
341.488,8,0.3,-73.176,CA-2015-142237,FUR-CH-10003833
11.12,5,0.2,0.834,CA-2015-142237,OFF-AR-10003732
25.344,6,0.2,3.4848,CA-2015-142237,FUR-FU-10003142
17.31,3,0,5.193,CA-2016-136434,FUR-FU-10001196
199.95,5,0,63.984,CA-2017-120376,TEC-AC-10001114
1586.69,7,0,412.5394,CA-2017-120376,FUR-CH-10002335
84.99,1,0,30.5964,CA-2017-120376,TEC-AC-10000844
411.8,2,0,70.006,CA-2017-120376,FUR-TA-10004534
11.34,3,0,5.2164,CA-2014-106439,OFF-FA-10002975
80.3,5,0,20.878,CA-2014-106439,OFF-ST-10003996
15.968,2,0.2,5.3892,CA-2014-106439,OFF-BI-10002571
64.74,13,0,30.4278,CA-2014-106439,OFF-PA-10000477
19.296,3,0.2,6.03,CA-2014-106439,OFF-BI-10004209
405.64,4,0,12.1692,CA-2014-106439,OFF-ST-10001963
146.352,3,0.2,-9.147,CA-2014-106439,FUR-CH-10003833
251.91,9,0,47.8629,CA-2014-106439,TEC-AC-10004568
12.39,3,0,3.717,CA-2014-106439,OFF-AR-10001419
199.96,4,0,69.986,CA-2015-133452,TEC-AC-10002800
710.832,3,0.2,-97.7394,CA-2015-133452,FUR-TA-10003954
1.941,1,0.7,-1.294,CA-2016-146521,OFF-BI-10000301
283.92,5,0.2,-46.137,US-2017-110996,FUR-CH-10003956
7.312,2,0.2,2.5592,CA-2016-129693,OFF-BI-10002954
59.97,3,0,13.7931,CA-2017-122504,TEC-AC-10003289
761.544,7,0.2,66.6351,CA-2017-122504,TEC-PH-10002468
58.2,3,0,28.518,CA-2014-131051,FUR-FU-10001861
39.9,5,0,19.95,CA-2017-140676,OFF-PA-10004082
90.86,7,0,26.3494,CA-2017-140676,OFF-AP-10000358
94.85,5,0,45.528,CA-2017-140676,OFF-PA-10004243
106.232,7,0.2,37.1812,CA-2015-120103,OFF-PA-10001295
111.984,2,0.2,11.1984,CA-2015-120103,TEC-PH-10002170
7.712,2,0.2,1.7352,CA-2015-120103,FUR-FU-10002885
37.44,6,0,16.848,CA-2017-104647,OFF-PA-10002870
23.68,2,0.2,8.88,CA-2014-110352,OFF-LA-10003923
122.12,4,0,56.1752,CA-2016-140501,OFF-LA-10003510
18.45,5,0,8.6715,CA-2016-140501,OFF-LA-10000248
324.9,5,0,38.988,CA-2016-140501,OFF-ST-10000060
146.73,3,0,68.9631,CA-2016-140501,OFF-PA-10003129
3.96,2,0,1.4652,CA-2016-140501,OFF-FA-10004076
5.76,2,0,2.6496,CA-2015-139290,OFF-LA-10004008
26.55,3,0,13.0095,CA-2017-166142,OFF-BI-10004094
310.443,3,0.3,-48.7839,CA-2017-166142,FUR-TA-10004607
479.9,5,0,81.583,CA-2014-145926,FUR-CH-10004289
12.88,1,0,0.3864,CA-2015-149678,OFF-SU-10004498
13.12,5,0.2,1.476,US-2015-164357,OFF-AR-10001177
511.84,8,0,240.5648,US-2016-146570,OFF-BI-10001718
91.96,4,0,25.7488,US-2016-146570,OFF-AR-10004602
8.34,3,0,2.1684,US-2016-146570,OFF-AR-10003856
37.68,3,0.2,2.355,CA-2017-124401,OFF-ST-10000649
279.944,7,0.2,80.4839,CA-2017-124401,TEC-AC-10002926
636.408,3,0.2,-15.9102,US-2014-140116,OFF-ST-10000078
